lbp58,hog25,hog210,hog435,hog387,hog111,hog556,hog363,hog16,hog394,hog369,hog138,hog225,hog95,hog120,hog237,hog361,hog509,hog379,hog151,hog217,hog374,hog513,hog520,hog336,hog221,hog421,hog367,hog547,hog34,hog360,hog117,hog198,hog94,lbp5,hog235,hog565,hog61,hog309,hog222,hog90,hog508,hog510,hog340,hog43,hog483,hog278,hog220,hog96,hog358,Clase
0.3729809,0.2660029,0.1212174,0.2279386,0.2053647,0.2133046,0.2756104,0.06254925,0.2146556,0.300184,0.2303834,0.231613,0.02603973,0.2688536,0.231613,0.07924294,0.1906952,0.06136985,0.1344087,0.2860988,0.02479753,0.1338989,0.1931889,0.2866988,0.05165425,0.29768,0.2990471,0.2536646,0.2756104,0.2317902,0.2788528,0.08698969,0.0659457,0.1364843,0.003819231,0.147361,0.2756104,0.1627962,0.2415078,0.1422663,0.1331743,0.02697717,0.205694,0.1575772,0.2078404,0.1605799,0.2429063,0.1469311,0.1404202,0.2788528,Capacitor electrolitico
0.3803012,0.284341,0.05321105,0.214253,0.07510771,0.1153671,0.2805849,0.07318699,0.2505826,0.03413964,0.3354611,0.2818078,0.1412478,0.0194884,0.2818078,0.09814446,0.1351949,0.04424874,0.05194143,0.2142197,0.2469618,0.1676024,0.07710236,0.07245416,0.04022247,0.02243529,0.04112462,0.08179978,0.1143867,0.3188531,0.1123695,0.0921195,0.1258159,0.0272754,0.01019451,0.2058759,0.2140061,0.2459567,0.2374471,0.0224282,0.2361292,0.07694063,0.04059119,0.1142385,0.2004661,0.04611508,0.04126652,0.03082184,0.02304853,0.04227622,Capacitor electrolitico
0.3631392,0.2904941,0.1317723,0.2058222,0.04124205,0.2185995,0.1460873,0.1361243,0.2904941,0.3314552,0.03119946,0.05796048,0.2126466,0.1485382,0.2674441,0.1395821,0.0417521,0.08653991,0.04033347,0.265978,0.2513311,0.3314552,0.04068334,0.2778903,0.226862,0.104849,0.2241088,0.05459146,0.2849135,0.2832131,0.1042817,0.09815407,0.2712574,0.1159425,0.006882574,0.09399139,0.2849135,0.2079823,0.1650585,0.2246918,0.101234,0.05962308,0.1650399,0.1397238,0.2565327,0.1288788,0.05574378,0.06236599,0.2202808,0.2052809,Capacitor electrolitico
0.3650028,0.2855237,0.08148132,0.2565958,0.1088778,0.1343115,0.2734615,0.1202472,0.1896857,0.2941458,0.09904335,0.2939503,0.1627773,0.07004056,0.2865441,0.08310062,0.08675935,0.06299449,0.1132584,0.2635272,0.2439407,0.2941458,0.09872658,0.253544,0.1774187,0.1216574,0.2790507,0.1028469,0.2734615,0.2855237,0.1411399,0.1237924,0.1926561,0.121156,0.006697624,0.06087213,0.2734615,0.1543492,0.2620099,0.1947026,0.1204045,0.05913665,0.06645635,0.123015,0.09939907,0.09222221,0.1667328,0.2103994,0.1168117,0.1541806,Capacitor electrolitico
0.2993663,0.3328064,0.03581332,0.1603451,0.1024406,0.2747134,0.2181868,0.06490971,0.2079772,0.2123275,0.2326038,0.2747134,0.2376326,0.04245123,0.2747134,0.04702787,0.2326038,0.03701081,0.1535404,0.2216108,0.2376326,0.1351248,0.1711646,0.1985317,0.07119013,0.04412929,0.198043,0.1715869,0.2181868,0.1568389,0.1040609,0.1051135,0.2425691,0.04679057,0.01170106,0.2376326,0.2181868,0.1666408,0.120472,0.04455444,0.1659572,0.05049879,0.09711491,0.1222294,0.155168,0.1381798,0.1745793,0.04567231,0.04612431,0.1404557,Capacitor electrolitico
0.3616503,0.3096795,0.1301796,0.1959558,0.1794696,0.2448138,0.2309837,0.1307943,0.3096795,0.2167707,0.109364,0.2448138,0.108465,0.1479313,0.2448138,0.1439446,0.1074382,0.1058025,0.1695953,0.3012527,0.1107367,0.1824864,0.1321437,0.2313533,0.1305483,0.2167119,0.2677659,0.1769203,0.2312625,0.3096795,0.1836707,0.1265624,0.1309939,0.1591085,0.005254546,0.103866,0.2312625,0.2356253,0.168502,0.2167119,0.1767796,0.1177046,0.1006085,0.1659402,0.2356253,0.09018609,0.07785764,0.213866,0.1562025,0.1491804,Capacitor electrolitico
0.3574632,0.2716229,0.110186,0.159848,0.2062479,0.06545785,0.2436339,0.2100575,0.1780985,0.1374166,0.2100575,0.1048458,0.2435385,0.1003058,0.068186,0.1205721,0.2100575,0.1012254,0.1738614,0.2879295,0.2435385,0.1132888,0.1466102,0.1192778,0.1470966,0.1679109,0.1118466,0.1416538,0.08448651,0.2716229,0.1122667,0.286609,0.2918244,0.1324231,0.01124466,0.155663,0.1201547,0.2877023,0.1309204,0.193974,0.2778983,0.1276274,0.1080927,0.1495421,0.1419622,0.05961287,0.07678105,0.2242712,0.1088743,0.08120933,Capacitor electrolitico
0.2969128,0.1939945,0.1202,0.1924921,0.1302731,0.2554783,0.127054,0.1250571,0.2624903,0.1311687,0.2282579,0.2640886,0.1269817,0.175651,0.2640886,0.156136,0.2282579,0.1302458,0.2282579,0.1619417,0.1084543,0.09645931,0.07249715,0.1602464,0.1186717,0.2117575,0.0868303,0.1255389,0.1425388,0.2624903,0.1194335,0.09170237,0.1110104,0.11828,0.004660844,0.2334775,0.2204305,0.3052721,0.1851037,0.2233249,0.2189114,0.07072641,0.2186898,0.1524189,0.3052721,0.1865252,0.08127084,0.1390957,0.1834918,0.1488406,Capacitor electrolitico
0.3456579,0.2689357,0.08893634,0.2353604,0.3026828,0.03384799,0.1691954,0.1156893,0.1008055,0.1078831,0.05193692,0.294746,0.2659772,0.04222513,0.1818131,0.1100181,0.08217743,0.1645312,0.2528584,0.2350765,0.2659772,0.1032053,0.2796358,0.08583873,0.1110628,0.1121938,0.119828,0.05942684,0.1111255,0.1193962,0.2820347,0.2096521,0.2444124,0.04682238,0.006150216,0.2443783,0.1345377,0.1045242,0.2383057,0.08886001,0.2836665,0.2796358,0.05216438,0.05491059,0.09396902,0.04782664,0.07607221,0.1123417,0.05074875,0.04854338,Capacitor electrolitico
0.2879675,0.2582992,0.07269335,0.2688451,0.2215727,0.1958459,0.2588668,0.06791399,0.1241564,0.257822,0.06759141,0.1321682,0.2149466,0.09097967,0.1324176,0.07950676,0.05797406,0.2632597,0.2215857,0.2638189,0.2238429,0.2070417,0.2632597,0.2632597,0.05750075,0.1062042,0.2475479,0.1012356,0.2588668,0.118761,0.17032,0.1314208,0.2318677,0.09351908,0.01238831,0.1067118,0.153469,0.06106802,0.2918974,0.1454002,0.1122837,0.1209291,0.1741641,0.1011753,0.1052683,0.2105563,0.1887025,0.08946545,0.1238436,0.07207088,Capacitor electrolitico
0.3226875,0.2770878,0.08516806,0.2131612,0.1788476,0.1191179,0.2339624,0.119674,0.2770878,0.2245707,0.1462199,0.2856317,0.2312082,0.1832152,0.2856317,0.09313443,0.2167714,0.07446764,0.1868829,0.2389486,0.2312082,0.2245707,0.2059119,0.2519533,0.09800467,0.2312082,0.2165121,0.1396526,0.2339624,0.2770878,0.1612458,0.2177767,0.253364,0.1096087,0.009147954,0.1867434,0.2249024,0.2819923,0.1863359,0.1446001,0.2332545,0.1043091,0.06711713,0.1329779,0.2819923,0.06007022,0.1750532,0.1230166,0.1149078,0.1066138,Capacitor electrolitico
0.3075582,0.1166089,0.05661973,0.1919956,0.07062004,0.2831626,0.1509398,0.07342342,0.2536644,0.07788301,0.161352,0.2831626,0.2434424,0.07685457,0.2831626,0.05105682,0.1398992,0.2553056,0.06378864,0.1216842,0.2406662,0.3023765,0.05339338,0.1048117,0.06783,0.07810386,0.08484882,0.0797191,0.1306296,0.2536644,0.06860666,0.04473548,0.2864973,0.07559822,0.007725667,0.1693978,0.2434149,0.2516024,0.1659113,0.07820303,0.09262312,0.2553056,0.07123357,0.07840672,0.2516024,0.07537971,0.1207383,0.06356251,0.08246401,0.0749539,Capacitor electrolitico
0.3459338,0.2583698,0.09451009,0.2433245,0.09193265,0.3013318,0.1680185,0.09181648,0.2583698,0.2673921,0.05063453,0.164133,0.1205901,0.1168106,0.2542613,0.09747159,0.04960462,0.1114403,0.1046566,0.251815,0.176382,0.2673921,0.1142539,0.2445019,0.09576052,0.1382943,0.2975282,0.2673921,0.2888319,0.2583698,0.07577786,0.02184574,0.1523742,0.1426273,0.01136758,0.03467339,0.2029798,0.2324479,0.2555093,0.2698399,0.03154769,0.1516232,0.1825946,0.2751193,0.1923709,0.07632346,0.04285794,0.1574925,0.2647478,0.1422843,Capacitor electrolitico
0.3282304,0.1776771,0.2461521,0.1520951,0.1713816,0.2094937,0.2324778,0.2708651,0.2522916,0.2090796,0.07708686,0.2318565,0.1675314,0.08947732,0.1892738,0.2410791,0.07703051,0.1409541,0.1966451,0.1379208,0.1954047,0.1169317,0.2146892,0.2207005,0.2344547,0.06042442,0.2501447,0.0747859,0.2324778,0.2522916,0.1531719,0.1695217,0.1710914,0.1104611,0.01496201,0.07310507,0.1356294,0.2387853,0.1662098,0.1178192,0.1324986,0.2007212,0.08279739,0.09353992,0.2387853,0.09131222,0.1056929,0.1092522,0.14076,0.09596644,Capacitor electrolitico
0.3007841,0.2258886,0.1090547,0.1323138,0.1388011,0.207711,0.2590184,0.1188648,0.2627706,0.221166,0.09776328,0.2022704,0.2230229,0.05621374,0.2501797,0.118564,0.1664255,0.04003309,0.1641067,0.2183777,0.2138496,0.221166,0.2264936,0.2877998,0.1058232,0.07003662,0.2300597,0.1954358,0.2590184,0.2628805,0.1021505,0.08154423,0.2503328,0.04700998,0.004750279,0.1566614,0.1889981,0.2521117,0.1942303,0.2230229,0.1261888,0.03096622,0.1574626,0.1861838,0.2491221,0.178709,0.04667397,0.05092542,0.1706443,0.2159602,Capacitor electrolitico
0.3361878,0.2864307,0.1819288,0.2149479,0.0597018,0.2549236,0.1641113,0.1846454,0.1553846,0.1827574,0.1407274,0.1820145,0.1360527,0.069603,0.1389827,0.1981924,0.2117566,0.148132,0.1369814,0.2588395,0.1640495,0.2236642,0.1126507,0.2314942,0.1656965,0.1022516,0.1748078,0.2235457,0.235502,0.1338157,0.06587231,0.2028802,0.183629,0.1384463,0.01454688,0.2122875,0.235502,0.1036996,0.1856057,0.1100364,0.1531227,0.08632107,0.2069745,0.2179476,0.07574666,0.22722,0.08904671,0.1670616,0.06307707,0.2179476,Capacitor electrolitico
0.3319667,0.271717,0.04932598,0.2289628,0.1749528,0.2535487,0.2441294,0.06090607,0.271717,0.223773,0.2222228,0.2826299,0.2443368,0.1263931,0.2688096,0.05751999,0.08349067,0.08806679,0.2392998,0.2793563,0.1929131,0.08866616,0.177336,0.2150572,0.07873007,0.1018562,0.2429981,0.2040391,0.2441294,0.271717,0.1344696,0.1185074,0.2764629,0.1761867,0.008568058,0.07166178,0.1082601,0.2522256,0.2323641,0.07226886,0.1405107,0.1164619,0.141872,0.1792717,0.2522256,0.1197117,0.1184367,0.1745026,0.08934006,0.1275124,Capacitor electrolitico
0.3385967,0.184742,0.1192188,0.3047226,0.3085119,0.2669542,0.2698979,0.06889,0.2215136,0.3085119,0.1130223,0.2669542,0.1219076,0.09121868,0.2024387,0.1097507,0.1228331,0.02193208,0.3085119,0.2217414,0.1973985,0.3024153,0.2975878,0.2373605,0.09905538,0.08441673,0.2565176,0.05265073,0.2698979,0.1400705,0.3317227,0.1650472,0.1734527,0.09183122,0.001702908,0.1340969,0.2698979,0.1640814,0.2814198,0.09483763,0.143895,0.0141444,0.02819126,0.04618037,0.2094615,0.02882341,0.08340073,0.1086109,0.1271525,0.03517435,Capacitor electrolitico
0.3564192,0.2983423,0.05221786,0.1953819,0.1801597,0.1288072,0.267202,0.0393072,0.2983423,0.0940934,0.1495332,0.2882127,0.2887826,0.04291194,0.2330593,0.04582449,0.06724154,0.04166113,0.2926595,0.2605159,0.1115666,0.03938381,0.1982171,0.0903433,0.1001031,0.04993389,0.212979,0.2926595,0.1820818,0.2983423,0.1302543,0.2326568,0.2790098,0.06515554,0.01480647,0.05437342,0.1030175,0.3093833,0.2564678,0.05575807,0.2780078,0.04840381,0.04486491,0.2578925,0.3093833,0.04910064,0.2594664,0.07896964,0.0489636,0.2399719,Capacitor electrolitico
0.3561811,0.3130495,0.1088725,0.2406812,0.2543984,0.310646,0.2100539,0.1168356,0.2681488,0.2543984,0.08462201,0.310646,0.2125186,0.06951153,0.310646,0.1240063,0.06694004,0.07182539,0.1563492,0.2770476,0.2734143,0.2543984,0.2531051,0.2531051,0.1226433,0.1363342,0.2421937,0.05095966,0.2255015,0.3130495,0.2549128,0.04115939,0.2384566,0.1244575,0.01014222,0.06437251,0.1553559,0.267574,0.2525768,0.06676387,0.06597338,0.124083,0.06772004,0.04724363,0.169885,0.07686174,0.02086891,0.2326354,0.05490543,0.07381706,Capacitor electrolitico
0.2800251,0.2514126,0.1365481,0.2286862,0.06086664,0.219259,0.08788321,0.1378831,0.2323855,0.2718613,0.0622789,0.189212,0.1536032,0.1808435,0.2567464,0.2197915,0.05408169,0.2656797,0.04374551,0.1638782,0.1812176,0.1961788,0.07464245,0.2388876,0.08003714,0.2197915,0.116377,0.2225702,0.07741433,0.2514126,0.04267889,0.2288967,0.1261895,0.1575931,0.009373662,0.08791854,0.05028192,0.227567,0.2544991,0.2143563,0.2479153,0.1408319,0.28572,0.1394573,0.2106173,0.2312818,0.06861991,0.2197915,0.1565767,0.293404,Capacitor electrolitico
0.3090723,0.2399365,0.2378947,0.2177903,0.0431756,0.1433633,0.2553653,0.2963367,0.2399365,0.2715563,0.1155258,0.2818713,0.2509928,0.07034824,0.2403902,0.2509928,0.07244086,0.06899495,0.06048614,0.2271386,0.2509928,0.1041615,0.1502695,0.2444725,0.2411919,0.07109459,0.2572647,0.08095902,0.2553653,0.2399365,0.04040753,0.08030489,0.2378947,0.08157057,0.009746391,0.07287636,0.2224645,0.2403774,0.2292295,0.1449261,0.1150326,0.2189789,0.04870765,0.09622715,0.2403774,0.04285726,0.07325885,0.09598576,0.1566604,0.06084122,Capacitor electrolitico
0.3273404,0.2396327,0.09845693,0.243974,0.1175118,0.1987363,0.2538815,0.1208302,0.2500989,0.3014614,0.1913623,0.2724793,0.1603228,0.1112195,0.2724793,0.1357282,0.09838015,0.0632436,0.08272016,0.2224936,0.1780239,0.08067854,0.2553704,0.2573397,0.0543053,0.09895761,0.2562157,0.3014614,0.2538815,0.2500989,0.1455542,0.07324819,0.2302978,0.2540945,0.01031339,0.07220575,0.2538815,0.2469936,0.2547585,0.0589699,0.09362815,0.04535509,0.08437328,0.2759785,0.2469936,0.06310263,0.03841403,0.2759767,0.06366435,0.2139928,Capacitor electrolitico
0.345098,0.2648263,0.1111398,0.2211588,0.2596039,0.2879619,0.3073538,0.09654169,0.2648263,0.2596039,0.09204697,0.2879619,0.2454818,0.09509969,0.2879619,0.0952419,0.09284966,0.256989,0.199385,0.2381723,0.2278754,0.2596039,0.2105127,0.2628321,0.08849998,0.09651926,0.3135366,0.1167535,0.3073538,0.2648263,0.2354933,0.06428622,0.2589129,0.09645921,0.01143845,0.08625472,0.1963877,0.2627603,0.1910993,0.1278215,0.109853,0.2628321,0.1017431,0.08250905,0.2627603,0.1451297,0.07637175,0.09971669,0.1222352,0.1276148,Capacitor electrolitico
0.2992053,0.1815884,0.1270515,0.2400608,0.2651737,0.2899639,0.2785593,0.1418255,0.2221183,0.2651737,0.07643447,0.2899639,0.141548,0.207698,0.2899639,0.1465995,0.07706766,0.09425057,0.1880568,0.2162241,0.2710537,0.1690987,0.2523926,0.2523926,0.1446608,0.2890664,0.2563033,0.05225814,0.2785593,0.2221183,0.2521015,0.04089567,0.1532762,0.2646749,0.00724222,0.03146545,0.2641568,0.2209891,0.2307146,0.06601677,0.05858874,0.08845685,0.1152831,0.06739806,0.2209891,0.08544785,0.04990858,0.2890664,0.05620832,0.1670707,Capacitor electrolitico
0.3006628,0.1014146,0.06896185,0.2395955,0.1083756,0.2810376,0.2463455,0.06707221,0.2306779,0.2696977,0.2696977,0.2810376,0.1565653,0.1193145,0.2810376,0.05925442,0.2561911,0.06755272,0.09632187,0.100974,0.1987556,0.2696977,0.2075396,0.2421306,0.06621452,0.1388675,0.258519,0.06458157,0.2463455,0.2306779,0.1669834,0.05336558,0.2035149,0.1125961,0.001349178,0.2284695,0.1952278,0.2363534,0.1817035,0.0950458,0.07129947,0.1044701,0.06376556,0.06743955,0.2363534,0.06728505,0.04181913,0.1152473,0.0989042,0.07463623,Capacitor electrolitico
0.2999783,0.2542121,0.09462132,0.2504854,0.05830489,0.2589364,0.2893349,0.09219754,0.2441671,0.2798375,0.06135929,0.2038055,0.03856927,0.1585354,0.1637636,0.0979706,0.05725172,0.07048947,0.1032097,0.2505763,0.05336061,0.2798375,0.05243815,0.2719222,0.07264426,0.18415,0.2894187,0.2738778,0.2893349,0.2542121,0.05912174,0.05357438,0.05577557,0.1346541,0.004761727,0.05333046,0.2893349,0.2106264,0.2448562,0.2741702,0.07300019,0.09815308,0.07631508,0.2649517,0.1998324,0.06504773,0.07271268,0.1535211,0.2510056,0.1040222,Capacitor electrolitico
0.3118774,0.1834284,0.2708802,0.2348606,0.1564316,0.2857135,0.2780239,0.259764,0.2162692,0.259764,0.100422,0.2857135,0.08910236,0.07170226,0.2857135,0.2500783,0.08672498,0.08154365,0.09611009,0.2178412,0.1099717,0.1379369,0.2691996,0.2691996,0.2566181,0.1371018,0.2691894,0.1711419,0.2780239,0.1767001,0.1730356,0.05314317,0.08718272,0.1615485,0.008546086,0.1053437,0.2780239,0.1246463,0.2371233,0.1200563,0.06493012,0.05478218,0.1022284,0.2134741,0.2249411,0.1089148,0.1519769,0.2357948,0.07692655,0.2566181,Capacitor electrolitico
0.3266625,0.293398,0.06323723,0.247111,0.2363081,0.2654262,0.2149393,0.1063052,0.106054,0.2363081,0.1801082,0.2654262,0.2341066,0.0852612,0.2317315,0.06826808,0.1317396,0.07223286,0.2363081,0.2479934,0.2341066,0.08580699,0.1673946,0.2183055,0.1138487,0.1359147,0.2281966,0.1501924,0.2149393,0.1462967,0.2279549,0.08451431,0.2622428,0.1544439,0.008329516,0.100133,0.2052616,0.1192639,0.2496041,0.1224315,0.09597441,0.08865313,0.05250016,0.1360002,0.08120926,0.05276256,0.2039302,0.2341066,0.07708551,0.06509416,Capacitor electrolitico
0.2957451,0.1947235,0.1058892,0.2428969,0.05402638,0.2698662,0.2599485,0.07443859,0.2399172,0.2669075,0.06450622,0.2484082,0.2502485,0.05999263,0.2698662,0.08551361,0.07894637,0.1704539,0.04692178,0.1599618,0.2502485,0.2669075,0.1289136,0.2582709,0.08583038,0.08570631,0.2523897,0.154848,0.2599485,0.2399172,0.0627427,0.05824361,0.2448137,0.06109985,0.00532777,0.1475671,0.2599485,0.2480554,0.2609468,0.09201,0.1061142,0.1003857,0.2561887,0.1739179,0.2480554,0.2513565,0.08835152,0.07810526,0.03674559,0.1485508,Capacitor electrolitico
0.2846816,0.2564855,0.05207342,0.2460334,0.1931255,0.2473828,0.2575582,0.05599274,0.1477623,0.2695566,0.2695566,0.2473828,0.2681478,0.05437288,0.2473828,0.03951484,0.07586246,0.08855429,0.1090203,0.2495286,0.2737949,0.07617309,0.263873,0.263873,0.07556851,0.05201129,0.2328974,0.2695566,0.2575582,0.2564855,0.1884372,0.07838006,0.2849995,0.05233183,0.007232327,0.09287554,0.1599962,0.2255096,0.2520329,0.04402551,0.1191458,0.1334762,0.05613998,0.2640275,0.1193641,0.04856417,0.1890097,0.05137453,0.04323544,0.1906241,Capacitor electrolitico
0.3353287,0.1560705,0.2176182,0.2367617,0.1275749,0.2363483,0.2502418,0.2430385,0.1570044,0.2430385,0.1068099,0.2363483,0.2053616,0.09159699,0.2363483,0.2549222,0.1027106,0.07026379,0.06752466,0.1977017,0.2549222,0.2222819,0.2597779,0.2597779,0.2032469,0.07127914,0.2315456,0.1854941,0.2502418,0.1960658,0.1730148,0.06979804,0.2342541,0.2022129,0.008503123,0.09901737,0.1912832,0.2035699,0.2165525,0.06644632,0.1007987,0.06934555,0.1108375,0.2333022,0.1498847,0.09090311,0.06353883,0.1850473,0.1008907,0.1869789,Capacitor electrolitico
0.364731,0.1653305,0.09197788,0.2150947,0.2440514,0.2243665,0.2193641,0.08494718,0.1676368,0.2025804,0.08014312,0.1552922,0.03949266,0.2252761,0.1948318,0.09434714,0.2440514,0.07031509,0.2440514,0.1450223,0.07391465,0.1349927,0.247347,0.247347,0.0815881,0.1946928,0.214779,0.130108,0.2305,0.209683,0.2196748,0.06961739,0.06240669,0.07478709,0.008529676,0.2544614,0.1756176,0.2227803,0.1765032,0.2783939,0.07080761,0.04947887,0.163861,0.1402967,0.1360248,0.1571309,0.05523415,0.06701905,0.2670733,0.09274866,Capacitor electrolitico
0.3388017,0.1366734,0.04448842,0.1191436,0.2613566,0.09022947,0.1785301,0.08054039,0.2657896,0.07186083,0.1604473,0.2769647,0.3040758,0.04609393,0.1408689,0.08773758,0.1671552,0.04075307,0.2613566,0.1293118,0.3040758,0.06552034,0.1695924,0.03594521,0.05457997,0.09630895,0.05485779,0.07121391,0.04571288,0.2657896,0.1789346,0.2769647,0.2914718,0.06921083,0.008315532,0.1885891,0.2115904,0.2731036,0.09704071,0.1546169,0.2738822,0.03235589,0.1381055,0.04302292,0.2731036,0.1970853,0.0539723,0.1202193,0.08354917,0.2541504,Capacitor electrolitico
0.3112759,0.1347435,0.06660581,0.1084689,0.2167357,0.1504139,0.2648857,0.067584,0.2159699,0.2509971,0.1216069,0.2971663,0.2525792,0.03739332,0.1927413,0.07672809,0.07213097,0.04747177,0.1189871,0.118673,0.2525792,0.2509971,0.2084574,0.2300569,0.06808931,0.05027925,0.2816304,0.1283396,0.2350242,0.2476812,0.2295411,0.1685404,0.2734613,0.07151428,0.002656681,0.1237815,0.1658893,0.1836802,0.09766894,0.04629151,0.2054328,0.1483489,0.05194601,0.1227852,0.1657875,0.03562166,0.0718226,0.1011698,0.03526136,0.1618776,Capacitor electrolitico
0.3344697,0.3090621,0.0812195,0.2277795,0.244262,0.2550105,0.1675753,0.07887554,0.1429194,0.244262,0.1657529,0.2248446,0.2142861,0.07111739,0.1534405,0.05513501,0.1321269,0.0523953,0.244262,0.2438667,0.2325153,0.1370555,0.2393299,0.1488875,0.07453927,0.06233861,0.2559206,0.1615164,0.2309496,0.2244747,0.2931989,0.1662749,0.2845514,0.1076075,0.01470089,0.1286644,0.2309496,0.1661117,0.2443375,0.07571437,0.116832,0.1732814,0.07502712,0.09461377,0.08373804,0.0540936,0.1849277,0.1140124,0.07632343,0.1232652,Capacitor electrolitico
0.3087654,0.1626964,0.07755943,0.1037144,0.1885819,0.1584097,0.2757949,0.09638204,0.2290843,0.2373002,0.09289005,0.2757107,0.2148559,0.2298434,0.2757107,0.07964939,0.1410853,0.07726299,0.1789864,0.0737194,0.2240716,0.1859095,0.1309156,0.2362882,0.0763984,0.2240716,0.2582223,0.09255543,0.2716993,0.2290843,0.1367667,0.1334766,0.2249622,0.1605012,0.01019348,0.09875108,0.1676338,0.1834591,0.0744576,0.2025992,0.1863476,0.1241938,0.06487636,0.08875558,0.1360052,0.1616739,0.1876113,0.1852763,0.1628681,0.1579527,Capacitor electrolitico
0.4347005,0.05186879,0.04379142,0.06719837,0.0193183,0.05787421,0.2520993,0.03574453,0.110798,0.08972969,0.0176882,0.2635968,0.06229157,0.07773879,0.2635968,0.05027764,0.01759484,0.1056268,0.01654307,0.06326749,0.03459308,0.4890653,0.02171254,0.1071457,0.0365043,0.09397825,0.08886666,0.04249953,0.1187713,0.1021656,0.02011526,0.1843708,0.05046173,0.05276888,0.001995261,0.01945049,0.09318141,0.1774538,0.08511878,0.1052947,0.2985404,0.04969877,0.04156335,0.05062145,0.2014189,0.05189008,0.02583558,0.07031791,0.08237798,0.04252514,Circuito integrado
0.4886075,0.05789186,0.04396655,0.07733003,0.1222257,0.05160664,0.1469219,0.1478519,0.06337971,0.1757566,0.1013998,0.1232014,0.1372654,0.1581179,0.123693,0.1410578,0.1141979,0.2295783,0.1229144,0.06033073,0.1035862,0.2295803,0.0948476,0.1676132,0.04707335,0.2012691,0.06653132,0.1467531,0.06235925,0.07149934,0.03462279,0.1718581,0.04483588,0.1212917,0.002011067,0.0964991,0.06159573,0.1797532,0.07380111,0.1627907,0.2693827,0.1552752,0.1505112,0.04998261,0.1650245,0.05715948,0.07628932,0.1542429,0.1329892,0.04738536,Circuito integrado
0.4314508,0.1052616,0.2186,0.1697697,0.1586942,0.1047717,0.1310819,0.2296208,0.09214251,0.1032752,0.2296208,0.08694513,0.2128544,0.2553633,0.08671495,0.1712011,0.2296208,0.06430354,0.1445317,0.07957797,0.199413,0.2296208,0.2425939,0.1873633,0.2368751,0.2205407,0.126682,0.186214,0.1781621,0.1624877,0.1713061,0.1924667,0.2186,0.2041768,0.006197212,0.2205407,0.1427021,0.1364822,0.08555,0.1377426,0.1685755,0.09943447,0.1193088,0.1700428,0.07458647,0.1114721,0.2229618,0.1518906,0.2196278,0.1035864,Circuito integrado
0.4108644,0.06646016,0.1368165,0.03451496,0.08351079,0.08180963,0.05377966,0.133591,0.1019192,0.08659716,0.1293472,0.06755913,0.107252,0.2467177,0.1023677,0.1295978,0.09923889,0.2640052,0.05839998,0.06673328,0.114718,0.273013,0.1261344,0.1138918,0.160113,0.259224,0.1211463,0.1095788,0.1351695,0.152831,0.09997714,0.117149,0.1122758,0.2048118,0.006751875,0.09668669,0.09429871,0.1407458,0.04130522,0.259224,0.1056028,0.2532552,0.2640052,0.1328375,0.09810643,0.2711864,0.1259155,0.2268434,0.2467177,0.1033785,Circuito integrado
